scaffold_5	180000000	185000000	12.12
scaffold_5	185000000	190000000	11.55
scaffold_5	190000000	195000000	10.38
scaffold_5	195000000	200000000	9.77
scaffold_5	200000000	205000000	9.62
scaffold_5	201893075	206893075	8.31
scaffold_6	0	5000000	8.55
scaffold_6	5000000	10000000	9.27
scaffold_6	10000000	15000000	9.95
scaffold_6	15000000	20000000	10.96
scaffold_6	20000000	25000000	11.18
scaffold_6	25000000	30000000	10.86
scaffold_6	30000000	35000000	11.31
scaffold_6	35000000	40000000	10.73
scaffold_6	40000000	45000000	11.63
scaffold_6	45000000	50000000	9.86
scaffold_6	50000000	55000000	10.16
scaffold_6	55000000	60000000	11.31
scaffold_6	60000000	65000000	9.71
scaffold_6	65000000	70000000	10.14
scaffold_6	70000000	75000000	10.75
scaffold_6	75000000	80000000	11.81
scaffold_6	80000000	85000000	12.30
scaffold_6	85000000	90000000	12.47
scaffold_6	90000000	95000000	12.31
scaffold_6	95000000	100000000	12.48
scaffold_6	100000000	105000000	12.51
scaffold_6	105000000	110000000	12.52
scaffold_6	110000000	115000000	12.15
scaffold_6	115000000	120000000	6.92
scaffold_6	120000000	125000000	6.09
scaffold_6	125000000	130000000	6.11
scaffold_6	130000000	135000000	6.13
scaffold_6	130963048	135963048	5.29
scaffold_7	0	5000000	8.77
scaffold_7	5000000	10000000	9.30
scaffold_7	10000000	15000000	10.23
scaffold_7	15000000	20000000	11.23
scaffold_7	20000000	25000000	7.89
scaffold_7	25000000	30000000	7.12
scaffold_7	30000000	35000000	7.29
scaffold_7	35000000	40000000	7.43
scaffold_7	40000000	45000000	8.47
scaffold_7	45000000	50000000	8.26
scaffold_7	50000000	55000000	7.24
scaffold_7	55000000	60000000	6.95
scaffold_7	60000000	65000000	7.66
scaffold_7	65000000	70000000	7.59
scaffold_7	70000000	75000000	7.94
scaffold_7	75000000	80000000	8.36
scaffold_7	80000000	85000000	7.96
scaffold_7	85000000	90000000	7.97
scaffold_7	90000000	95000000	10.58
scaffold_7	95000000	100000000	8.35
scaffold_7	100000000	105000000	6.75
scaffold_7	105000000	110000000	6.47
scaffold_7	105948685	110948685	6.43
PGA_Y	0	5000000	0.00
PGA_Y	5000000	10000000	0.00
PGA_Y	10000000	15000000	0.00
PGA_Y	15000000	20000000	0.00
PGA_Y	20000000	25000000	7.52
PGA_Y	25000000	30000000	12.35
PGA_Y	30000000	35000000	12.99
PGA_Y	35000000	40000000	13.75
PGA_Y	40000000	45000000	11.33
PGA_Y	45000000	50000000	15.63
PGA_Y	50000000	55000000	14.94
PGA_Y	55000000	60000000	15.98
PGA_Y	60000000	65000000	19.71
PGA_Y	65000000	70000000	13.51
PGA_Y	70000000	75000000	0.89
PGA_Y	75000000	80000000	0.00
PGA_Y	80000000	85000000	0.00
PGA_Y	85000000	90000000	0.00
PGA_Y	85557964	90557964	0.00
scaffold_8	0	5000000	7.94
scaffold_8	5000000	10000000	7.89
scaffold_8	10000000	15000000	9.53
scaffold_8	15000000	20000000	10.64
scaffold_8	20000000	25000000	10.21
scaffold_8	25000000	30000000	10.75
scaffold_8	30000000	35000000	10.74
scaffold_8	35000000	40000000	10.22
scaffold_8	40000000	45000000	10.64
scaffold_8	42139513	47139513	9.54
scaffold_9	0	5000000	7.81
scaffold_9	5000000	10000000	8.25
scaffold_9	10000000	15000000	10.54
scaffold_9	15000000	20000000	9.18
scaffold_9	20000000	25000000	10.40
scaffold_9	25000000	30000000	10.68
scaffold_9	30000000	35000000	10.07
scaffold_9	35000000	40000000	9.48
scaffold_9	40000000	45000000	9.24
scaffold_9	40588774	45588774	9.51
scaffold_10	0	5000000	10.08
scaffold_10	5000000	10000000	13.43
scaffold_10	10000000	15000000	12.27
scaffold_10	15000000	20000000	11.95
scaffold_10	20000000	25000000	10.67
scaffold_10	25000000	30000000	10.19
scaffold_10	30000000	35000000	10.50
scaffold_10	34276609	39276609	8.37
scaffold_11	0	5000000	9.76
scaffold_11	5000000	10000000	10.01
scaffold_11	10000000	15000000	10.27
scaffold_11	15000000	20000000	10.66
scaffold_11	20000000	25000000	10.81
scaffold_11	25000000	30000000	8.54
scaffold_11	30000000	35000000	10.00
scaffold_11	33356760	38356760	7.79
scaffold_12	0	5000000	8.45
scaffold_12	5000000	10000000	9.63
scaffold_12	10000000	15000000	9.41
scaffold_12	15000000	20000000	10.08
scaffold_12	20000000	25000000	9.54
scaffold_12	25000000	30000000	9.70
scaffold_12	30000000	35000000	8.94
scaffold_12	31225908	36225908	11.29
scaffold_13	0	5000000	7.16
scaffold_13	5000000	10000000	8.73
scaffold_13	10000000	15000000	9.02
scaffold_13	15000000	20000000	10.17
scaffold_13	18386130	23386130	9.36
scaffold_14	0	5000000	7.53
scaffold_14	5000000	10000000	8.19
scaffold_14	10000000	15000000	11.59
scaffold_14	15000000	20000000	10.31
scaffold_14	15517538	20517538	12.10
